[*] Starting 1,800s Clean-Boot Multi-Tier Soak Harness at Tue Sep  8 23:07:59 2026...
[*] Connecting to router at 192.168.8.1...
[+] Router reachable. Current uptime: 17:22:59 up 26 min,  load average: 0.10, 0.09, 0.08
[*] Initiating clean cold reboot to start 1,800s soak test from t=0 baseline...
[+] Router rebooted successfully! Initial uptime: 17:23:23 up 0 min,  load average: 0.63, 0.15, 0.05
[*] Verifying qcom-time-daemon and keepalive processes...
  Processes:
2451 root       964 S    /usr/sbin/qcom-time-daemon -r 0 -v
 3354 root      1544 S    {modem-keepalive} /bin/sh /usr/sbin/modem-keepalive
 5324 root      1336 S    ash -c ps w | grep -E 'qcom-time-daemon|modem-keepalive'
 5329 root      1336 S    grep -E qcom-time-daemon|modem-keepalive
--- Boot Syslog Transactions ---
Tue Sep  8 17:23:10 2026 daemon.notice qcom-time-daemon[2451]: [QMI-TIME] TX 0x0020 to QRTR node=0 port=11 txn=3 (len=25)
Tue Sep  8 17:23:10 2026 daemon.err qcom-time-daemon[2451]: qcom-time-daemon[2451]: [QMI-TIME] INITIAL: Synchronously setting ATS_USER (base=2, offset=1472919223769 ms)...
Tue Sep  8 17:23:10 2026 daemon.err qcom-time-daemon[2451]: qcom-time-daemon[2451]: [QMI-TIME] TX 0x0020 to QRTR node=0 port=11 txn=3 (len=25)
Tue Sep  8 17:23:10 2026 daemon.notice qcom-time-daemon[2451]: [QMI-TIME] RX 0x0020 response from QRTR node=0 port=11 txn=3 decoded successfully
Tue Sep  8 17:23:10 2026 daemon.notice qcom-time-daemon[2451]: [QMI-TIME] INITIAL ATS_USER TRANSACTION VERIFIED!
Tue Sep  8 17:23:10 2026 daemon.notice qcom-time-daemon[2451]: [QMI-TIME] Modem baseband confirmed ATS_USER (offset=1472919223769 ms)
Tue Sep  8 17:23:10 2026 daemon.notice qcom-time-daemon[2451]: [QMI-TIME] SCLK calibration watchdog reset. Pure-software modem stable.
Tue Sep  8 17:23:10 2026 daemon.err qcom-time-daemon[2451]: qcom-time-daemon[2451]: [QMI-TIME] RX 0x0020 response from QRTR node=0 port=11 txn=3 decoded successfully
Tue Sep  8 17:23:10 2026 daemon.err qcom-time-daemon[2451]: qcom-time-daemon[2451]: [QMI-TIME] INITIAL ATS_USER TRANSACTION VERIFIED!
Tue Sep  8 17:23:10 2026 daemon.err qcom-time-daemon[2451]: qcom-time-daemon[2451]: [QMI-TIME] Modem baseband confirmed ATS_USER (offset=1472919223769 ms)
Tue Sep  8 17:23:10 2026 daemon.err qcom-time-daemon[2451]: qcom-time-daemon[2451]: [QMI-TIME] SCLK calibration watchdog reset. Pure-software modem stable.
Tue Sep  8 17:23:23 2026 daemon.debug qcom-time-daemon[2451]: [QMI-TIME-DEBUG] Async Rx QMI: type=4 txn=2 msg_id=0x0027 len=18
Tue Sep  8 17:23:23 2026 daemon.notice qcom-time-daemon[2451]: [QMI-TIME] Indication 0x0027 (ATS_TOD_UPDATE_IND) received from QRTR node=0 port=11: base=1 (ATS_TOD), offset=1472923395481 ms
Tue Sep  8 17:23:23 2026 daemon.err qcom-time-daemon[2451]: qcom-time-daemon[2451]: [QMI-TIME-DEBUG] Async Rx QMI: type=4 txn=2 msg_id=0x0027 len=18
Tue Sep  8 17:23:23 2026 daemon.err qcom-time-daemon[2451]: qcom-time-daemon[2451]: [QMI-TIME] Indication 0x0027 (ATS_TOD_UPDATE_IND) received from QRTR node=0 port=11: base=1 (ATS_TOD), offset=1472923395481 ms
--------------------------------
[*] Waiting for bearer establishment and initial ping (up to 180s)...
  [Wait 0/90] Ping: FAIL, Modem: connected, Uptime: 35.5s
[+] Cellular data UP at iteration 1 (Baseband Uptime: 40.8s)!
[*] Starting 1,800-second soak test capture at Tue Sep  8 23:08:45 2026...
Elapsed    | Uptime   | Ping  | wwan0 RX   | WDS RX   | Callbacks  | BAM IRQ  | Queued | SubFail | PM State | Crash
  83s (1m23s) |    127s | OK    | 73 (+1)    | 66 (+1)  | 88 (+1)    | 170 (+2) | 32     | 0       | active   | CLEAN
  85s (1m25s) |    129s | OK    | 75 (+2)    | 68 (+2)  | 90 (+2)    | 174 (+4) | 32     | 0       | active   | CLEAN
  88s (1m28s) |    131s | OK    | 76 (+1)    | 69 (+1)  | 91 (+1)    | 176 (+2) | 32     | 0       | active   | CLEAN
  90s (1m30s) |    134s | OK    | 77 (+1)    | 70 (+1)  | 92 (+1)    | 178 (+2) | 32     | 0       | active   | CLEAN
  92s (1m32s) |    136s | OK    | 78 (+1)    | 71 (+1)  | 93 (+1)    | 180 (+2) | 32     | 0       | active   | CLEAN
  95s (1m35s) |    138s | OK    | 79 (+1)    | 72 (+1)  | 94 (+1)    | 182 (+2) | 32     | 0       | active   | CLEAN
  97s (1m37s) |    141s | OK    | 82 (+3)    | 74 (+2)  | 97 (+3)    | 188 (+6) | 32     | 0       | active   | CLEAN
  99s (1m39s) |    143s | OK    | 86 (+4)    | 78 (+4)  | 101 (+4)   | 196 (+8) | 32     | 0       | active   | CLEAN
 102s (1m42s) |    145s | OK    | 88 (+2)    | 80 (+2)  | 103 (+2)   | 200 (+4) | 32     | 0       | active   | CLEAN
 104s (1m44s) |    148s | OK    | 89 (+1)    | 81 (+1)  | 104 (+1)   | 202 (+2) | 32     | 0       | active   | CLEAN
 106s (1m46s) |    150s | OK    | 90 (+1)    | 82 (+1)  | 105 (+1)   | 204 (+2) | 32     | 0       | active   | CLEAN
 109s (1m49s) |    152s | OK    | 91 (+1)    | 83 (+1)  | 106 (+1)   | 206 (+2) | 32     | 0       | active   | CLEAN
 111s (1m51s) |    155s | OK    | 92 (+1)    | 84 (+1)  | 107 (+1)   | 208 (+2) | 32     | 0       | active   | CLEAN
 113s (1m53s) |    157s | OK    | 93 (+1)    | 85 (+1)  | 108 (+1)   | 210 (+2) | 32     | 0       | active   | CLEAN
 115s (1m55s) |    159s | OK    | 95 (+2)    | 87 (+2)  | 110 (+2)   | 214 (+4) | 32     | 0       | active   | CLEAN
 118s (1m58s) |    162s | OK    | 97 (+2)    | 89 (+2)  | 112 (+2)   | 218 (+4) | 32     | 0       | active   | CLEAN
 120s (2m00s) |    164s | OK    | 98 (+1)    | 90 (+1)  | 113 (+1)   | 220 (+2) | 32     | 0       | active   | CLEAN
 122s (2m02s) |    166s | OK    | 99 (+1)    | 91 (+1)  | 114 (+1)   | 222 (+2) | 32     | 0       | active   | CLEAN
 125s (2m05s) |    168s | OK    | 100 (+1)   | 92 (+1)  | 115 (+1)   | 224 (+2) | 32     | 0       | active   | CLEAN
 127s (2m07s) |    171s | OK    | 101 (+1)   | 93 (+1)  | 116 (+1)   | 226 (+2) | 32     | 0       | active   | CLEAN
 129s (2m09s) |    173s | OK    | 104 (+3)   | 95 (+2)  | 119 (+3)   | 232 (+6) | 32     | 0       | active   | CLEAN
 132s (2m12s) |    175s | OK    | 107 (+3)   | 98 (+3)  | 122 (+3)   | 238 (+6) | 32     | 0       | active   | CLEAN
 134s (2m14s) |    178s | OK    | 109 (+2)   | 100 (+2) | 124 (+2)   | 242 (+4) | 32     | 0       | active   | CLEAN
 136s (2m16s) |    180s | OK    | 111 (+2)   | 102 (+2) | 126 (+2)   | 246 (+4) | 32     | 0       | active   | CLEAN
 138s (2m18s) |    182s | OK    | 112 (+1)   | 103 (+1) | 127 (+1)   | 248 (+2) | 32     | 0       | active   | CLEAN
 141s (2m21s) |    184s | OK    | 113 (+1)   | 104 (+1) | 128 (+1)   | 250 (+2) | 32     | 0       | active   | CLEAN
 143s (2m23s) |    187s | OK    | 114 (+1)   | 105 (+1) | 129 (+1)   | 252 (+2) | 32     | 0       | active   | CLEAN
 145s (2m25s) |    189s | OK    | 116 (+2)   | 107 (+2) | 131 (+2)   | 256 (+4) | 32     | 0       | active   | CLEAN
 148s (2m28s) |    191s | OK    | 117 (+1)   | 108 (+1) | 132 (+1)   | 258 (+2) | 32     | 0       | active   | CLEAN
 150s (2m30s) |    194s | OK    | 118 (+1)   | 109 (+1) | 133 (+1)   | 260 (+2) | 32     | 0       | active   | CLEAN
 152s (2m32s) |    196s | OK    | 119 (+1)   | 110 (+1) | 134 (+1)   | 262 (+2) | 32     | 0       | active   | CLEAN
 154s (2m34s) |    198s | OK    | 121 (+2)   | 112 (+2) | 136 (+2)   | 266 (+4) | 32     | 0       | active   | CLEAN
 157s (2m37s) |    200s | OK    | 122 (+1)   | 113 (+1) | 137 (+1)   | 268 (+2) | 32     | 0       | active   | CLEAN
 159s (2m39s) |    203s | OK    | 123 (+1)   | 114 (+1) | 138 (+1)   | 270 (+2) | 32     | 0       | active   | CLEAN
 161s (2m41s) |    205s | OK    | 125 (+2)   | 116 (+2) | 140 (+2)   | 274 (+4) | 32     | 0       | active   | CLEAN
 164s (2m44s) |    207s | OK    | 129 (+4)   | 119 (+3) | 144 (+4)   | 282 (+8) | 32     | 0       | active   | CLEAN
 166s (2m46s) |    210s | OK    | 131 (+2)   | 121 (+2) | 146 (+2)   | 286 (+4) | 32     | 0       | active   | CLEAN
 168s (2m48s) |    212s | OK    | 132 (+1)   | 122 (+1) | 147 (+1)   | 288 (+2) | 32     | 0       | active   | CLEAN
 170s (2m50s) |    214s | OK    | 133 (+1)   | 123 (+1) | 148 (+1)   | 290 (+2) | 32     | 0       | active   | CLEAN
 173s (2m53s) |    217s | OK    | 135 (+2)   | 125 (+2) | 150 (+2)   | 294 (+4) | 32     | 0       | active   | CLEAN
 175s (2m55s) |    219s | OK    | 136 (+1)   | 126 (+1) | 151 (+1)   | 296 (+2) | 32     | 0       | active   | CLEAN
 177s (2m57s) |    221s | OK    | 138 (+2)   | 128 (+2) | 153 (+2)   | 300 (+4) | 32     | 0       | active   | CLEAN
 180s (3m00s) |    223s | OK    | 139 (+1)   | 129 (+1) | 154 (+1)   | 302 (+2) | 32     | 0       | active   | CLEAN
 182s (3m02s) |    226s | OK    | 140 (+1)   | 130 (+1) | 155 (+1)   | 304 (+2) | 32     | 0       | active   | CLEAN
 184s (3m04s) |    228s | OK    | 141 (+1)   | 131 (+1) | 156 (+1)   | 306 (+2) | 32     | 0       | active   | CLEAN
 187s (3m07s) |    230s | OK    | 142 (+1)   | 132 (+1) | 157 (+1)   | 308 (+2) | 32     | 0       | active   | CLEAN
 189s (3m09s) |    233s | OK    | 144 (+2)   | 134 (+2) | 159 (+2)   | 312 (+4) | 32     | 0       | active   | CLEAN
 191s (3m11s) |    235s | OK    | 145 (+1)   | 135 (+1) | 160 (+1)   | 314 (+2) | 32     | 0       | active   | CLEAN
 194s (3m14s) |    237s | OK    | 147 (+2)   | 137 (+2) | 162 (+2)   | 318 (+4) | 32     | 0       | active   | CLEAN
 196s (3m16s) |    240s | OK    | 151 (+4)   | 140 (+3) | 166 (+4)   | 326 (+8) | 32     | 0       | active   | CLEAN
 198s (3m18s) |    242s | OK    | 153 (+2)   | 142 (+2) | 168 (+2)   | 330 (+4) | 32     | 0       | active   | CLEAN
 200s (3m20s) |    244s | OK    | 154 (+1)   | 143 (+1) | 169 (+1)   | 332 (+2) | 32     | 0       | active   | CLEAN
 203s (3m23s) |    247s | OK    | 155 (+1)   | 144 (+1) | 170 (+1)   | 334 (+2) | 32     | 0       | active   | CLEAN
 205s (3m25s) |    249s | OK    | 157 (+2)   | 146 (+2) | 172 (+2)   | 338 (+4) | 32     | 0       | active   | CLEAN
 207s (3m27s) |    251s | OK    | 159 (+2)   | 148 (+2) | 174 (+2)   | 342 (+4) | 32     | 0       | active   | CLEAN
 210s (3m30s) |    254s | OK    | 160 (+1)   | 149 (+1) | 175 (+1)   | 344 (+2) | 32     | 0       | active   | CLEAN
 212s (3m32s) |    256s | OK    | 161 (+1)   | 150 (+1) | 176 (+1)   | 346 (+2) | 32     | 0       | active   | CLEAN
 214s (3m34s) |    258s | OK    | 162 (+1)   | 151 (+1) | 177 (+1)   | 348 (+2) | 32     | 0       | active   | CLEAN
 217s (3m37s) |    260s | OK    | 163 (+1)   | 152 (+1) | 178 (+1)   | 350 (+2) | 32     | 0       | active   | CLEAN
 219s (3m39s) |    263s | OK    | 164 (+1)   | 153 (+1) | 179 (+1)   | 352 (+2) | 32     | 0       | active   | CLEAN
 221s (3m41s) |    265s | OK    | 165 (+1)   | 155 (+2) | 180 (+1)   | 355 (+3) | 32     | 0       | active   | CLEAN
 224s (3m44s) |    267s | OK    | 168 (+3)   | 157 (+2) | 183 (+3)   | 360 (+5) | 32     | 0       | active   | CLEAN
 226s (3m46s) |    270s | OK    | 169 (+1)   | 158 (+1) | 184 (+1)   | 362 (+2) | 32     | 0       | active   | CLEAN
 228s (3m48s) |    272s | OK    | 172 (+3)   | 160 (+2) | 187 (+3)   | 368 (+6) | 32     | 0       | active   | CLEAN
 231s (3m51s) |    274s | OK    | 174 (+2)   | 162 (+2) | 189 (+2)   | 373 (+5) | 32     | 0       | active   | CLEAN
 233s (3m53s) |    277s | OK    | 176 (+2)   | 164 (+2) | 191 (+2)   | 376 (+3) | 32     | 0       | active   | CLEAN
 235s (3m55s) |    279s | OK    | 177 (+1)   | 165 (+1) | 192 (+1)   | 378 (+2) | 32     | 0       | active   | CLEAN
 238s (3m58s) |    281s | OK    | 178 (+1)   | 166 (+1) | 193 (+1)   | 380 (+2) | 32     | 0       | active   | CLEAN
 240s (4m00s) |    284s | OK    | 180 (+2)   | 168 (+2) | 195 (+2)   | 384 (+4) | 32     | 0       | active   | CLEAN
 242s (4m02s) |    286s | OK    | 181 (+1)   | 169 (+1) | 196 (+1)   | 386 (+2) | 32     | 0       | active   | CLEAN
 244s (4m04s) |    288s | OK    | 182 (+1)   | 170 (+1) | 197 (+1)   | 388 (+2) | 32     | 0       | active   | CLEAN
 247s (4m07s) |    290s | OK    | 183 (+1)   | 171 (+1) | 198 (+1)   | 390 (+2) | 32     | 0       | active   | CLEAN
 249s (4m09s) |    293s | OK    | 184 (+1)   | 172 (+1) | 199 (+1)   | 392 (+2) | 32     | 0       | active   | CLEAN
 251s (4m11s) |    295s | OK    | 185 (+1)   | 173 (+1) | 200 (+1)   | 394 (+2) | 32     | 0       | active   | CLEAN
 254s (4m14s) |    297s | OK    | 187 (+2)   | 175 (+2) | 202 (+2)   | 398 (+4) | 32     | 0       | active   | CLEAN
 256s (4m16s) |    300s | OK    | 189 (+2)   | 177 (+2) | 204 (+2)   | 402 (+4) | 32     | 0       | active   | CLEAN
 258s (4m18s) |    302s | OK    | 190 (+1)   | 178 (+1) | 205 (+1)   | 404 (+2) | 32     | 0       | active   | CLEAN
 261s (4m21s) |    304s | OK    | 191 (+1)   | 179 (+1) | 206 (+1)   | 406 (+2) | 32     | 0       | active   | CLEAN
 263s (4m23s) |    307s | OK    | 192 (+1)   | 180 (+1) | 207 (+1)   | 408 (+2) | 32     | 0       | active   | CLEAN
 265s (4m25s) |    309s | OK    | 193 (+1)   | 181 (+1) | 208 (+1)   | 410 (+2) | 32     | 0       | active   | CLEAN
 268s (4m28s) |    311s | OK    | 194 (+1)   | 182 (+1) | 209 (+1)   | 412 (+2) | 32     | 0       | active   | CLEAN
 270s (4m30s) |    314s | OK    | 196 (+2)   | 184 (+2) | 211 (+2)   | 416 (+4) | 32     | 0       | active   | CLEAN
 272s (4m32s) |    316s | OK    | 198 (+2)   | 186 (+2) | 213 (+2)   | 420 (+4) | 32     | 0       | active   | CLEAN
 275s (4m35s) |    318s | OK    | 199 (+1)   | 187 (+1) | 214 (+1)   | 422 (+2) | 32     | 0       | active   | CLEAN
 277s (4m37s) |    321s | OK    | 200 (+1)   | 188 (+1) | 215 (+1)   | 424 (+2) | 32     | 0       | active   | CLEAN
 279s (4m39s) |    323s | OK    | 201 (+1)   | 189 (+1) | 216 (+1)   | 426 (+2) | 32     | 0       | active   | CLEAN
 281s (4m41s) |    325s | OK    | 202 (+1)   | 190 (+1) | 217 (+1)   | 428 (+2) | 32     | 0       | active   | CLEAN
 284s (4m44s) |    327s | OK    | 203 (+1)   | 191 (+1) | 218 (+1)   | 430 (+2) | 32     | 0       | active   | CLEAN
 286s (4m46s) |    330s | OK    | 205 (+2)   | 193 (+2) | 220 (+2)   | 434 (+4) | 32     | 0       | active   | CLEAN
 288s (4m48s) |    332s | OK    | 206 (+1)   | 194 (+1) | 221 (+1)   | 436 (+2) | 32     | 0       | active   | CLEAN
 291s (4m51s) |    334s | OK    | 208 (+2)   | 196 (+2) | 223 (+2)   | 440 (+4) | 32     | 0       | active   | CLEAN
 293s (4m53s) |    337s | OK    | 211 (+3)   | 198 (+2) | 226 (+3)   | 446 (+6) | 32     | 0       | active   | CLEAN
 295s (4m55s) |    339s | OK    | 214 (+3)   | 201 (+3) | 229 (+3)   | 452 (+6) | 32     | 0       | active   | CLEAN
 297s (4m57s) |    341s | OK    | 215 (+1)   | 202 (+1) | 230 (+1)   | 454 (+2) | 32     | 0       | active   | CLEAN
 300s (5m00s) |    344s | OK    | 217 (+2)   | 204 (+2) | 232 (+2)   | 458 (+4) | 32     | 0       | active   | CLEAN
 302s (5m02s) |    346s | OK    | 218 (+1)   | 205 (+1) | 233 (+1)   | 460 (+2) | 32     | 0       | active   | CLEAN
 304s (5m04s) |    348s | OK    | 219 (+1)   | 206 (+1) | 234 (+1)   | 462 (+2) | 32     | 0       | active   | CLEAN
 307s (5m07s) |    350s | OK    | 221 (+2)   | 208 (+2) | 236 (+2)   | 466 (+4) | 32     | 0       | active   | CLEAN
 309s (5m09s) |    353s | OK    | 222 (+1)   | 209 (+1) | 237 (+1)   | 468 (+2) | 32     | 0       | active   | CLEAN
 311s (5m11s) |    355s | OK    | 223 (+1)   | 210 (+1) | 238 (+1)   | 470 (+2) | 32     | 0       | active   | CLEAN
 314s (5m14s) |    357s | OK    | 224 (+1)   | 211 (+1) | 239 (+1)   | 472 (+2) | 32     | 0       | active   | CLEAN
 316s (5m16s) |    360s | OK    | 226 (+2)   | 213 (+2) | 241 (+2)   | 476 (+4) | 32     | 0       | active   | CLEAN
 318s (5m18s) |    362s | OK    | 227 (+1)   | 214 (+1) | 242 (+1)   | 478 (+2) | 32     | 0       | active   | CLEAN
 321s (5m21s) |    364s | OK    | 228 (+1)   | 215 (+1) | 243 (+1)   | 480 (+2) | 32     | 0       | active   | CLEAN
 323s (5m23s) |    367s | OK    | 229 (+1)   | 217 (+2) | 245 (+2)   | 483 (+3) | 32     | 0       | active   | CLEAN
 325s (5m25s) |    369s | OK    | 231 (+2)   | 218 (+1) | 246 (+1)   | 486 (+3) | 32     | 0       | active   | CLEAN
 328s (5m28s) |    371s | OK    | 232 (+1)   | 219 (+1) | 247 (+1)   | 488 (+2) | 32     | 0       | active   | CLEAN
 330s (5m30s) |    374s | OK    | 233 (+1)   | 220 (+1) | 248 (+1)   | 490 (+2) | 32     | 0       | active   | CLEAN
 332s (5m32s) |    376s | OK    | 235 (+2)   | 222 (+2) | 250 (+2)   | 494 (+4) | 32     | 0       | active   | CLEAN
 334s (5m34s) |    378s | OK    | 236 (+1)   | 223 (+1) | 251 (+1)   | 496 (+2) | 32     | 0       | active   | CLEAN
 337s (5m37s) |    381s | OK    | 237 (+1)   | 224 (+1) | 252 (+1)   | 498 (+2) | 32     | 0       | active   | CLEAN
 339s (5m39s) |    383s | OK    | 238 (+1)   | 225 (+1) | 253 (+1)   | 500 (+2) | 32     | 0       | active   | CLEAN
 341s (5m41s) |    385s | OK    | 240 (+2)   | 227 (+2) | 255 (+2)   | 504 (+4) | 32     | 0       | active   | CLEAN
 344s (5m44s) |    388s | OK    | 241 (+1)   | 228 (+1) | 256 (+1)   | 506 (+2) | 32     | 0       | active   | CLEAN
 346s (5m46s) |    390s | OK    | 243 (+2)   | 230 (+2) | 258 (+2)   | 510 (+4) | 32     | 0       | active   | CLEAN
 348s (5m48s) |    392s | OK    | 244 (+1)   | 231 (+1) | 259 (+1)   | 512 (+2) | 32     | 0       | active   | CLEAN
 351s (5m51s) |    394s | OK    | 245 (+1)   | 232 (+1) | 260 (+1)   | 514 (+2) | 32     | 0       | active   | CLEAN
 353s (5m53s) |    397s | OK    | 246 (+1)   | 233 (+1) | 261 (+1)   | 516 (+2) | 32     | 0       | active   | CLEAN
 355s (5m55s) |    399s | OK    | 247 (+1)   | 234 (+1) | 262 (+1)   | 518 (+2) | 32     | 0       | active   | CLEAN
 358s (5m58s) |    401s | OK    | 249 (+2)   | 236 (+2) | 264 (+2)   | 522 (+4) | 32     | 0       | active   | CLEAN
 360s (6m00s) |    404s | OK    | 251 (+2)   | 237 (+1) | 266 (+2)   | 526 (+4) | 32     | 0       | active   | CLEAN
 362s (6m02s) |    406s | OK    | 256 (+5)   | 242 (+5) | 271 (+5)   | 536 (+10) | 32     | 0       | active   | CLEAN
 365s (6m05s) |    408s | OK    | 257 (+1)   | 243 (+1) | 272 (+1)   | 538 (+2) | 32     | 0       | active   | CLEAN
 367s (6m07s) |    411s | OK    | 258 (+1)   | 244 (+1) | 273 (+1)   | 540 (+2) | 32     | 0       | active   | CLEAN
 369s (6m09s) |    413s | OK    | 259 (+1)   | 245 (+1) | 274 (+1)   | 542 (+2) | 32     | 0       | active   | CLEAN
 371s (6m11s) |    415s | OK    | 260 (+1)   | 246 (+1) | 275 (+1)   | 544 (+2) | 32     | 0       | active   | CLEAN
 374s (6m14s) |    417s | OK    | 261 (+1)   | 247 (+1) | 276 (+1)   | 546 (+2) | 32     | 0       | active   | CLEAN
 376s (6m16s) |    420s | OK    | 263 (+2)   | 249 (+2) | 278 (+2)   | 550 (+4) | 32     | 0       | active   | CLEAN
 378s (6m18s) |    422s | OK    | 265 (+2)   | 251 (+2) | 280 (+2)   | 554 (+4) | 32     | 0       | active   | CLEAN
 381s (6m21s) |    424s | OK    | 266 (+1)   | 252 (+1) | 281 (+1)   | 556 (+2) | 32     | 0       | active   | CLEAN
 383s (6m23s) |    427s | OK    | 267 (+1)   | 253 (+1) | 282 (+1)   | 558 (+2) | 32     | 0       | active   | CLEAN
 385s (6m25s) |    429s | OK    | 268 (+1)   | 254 (+1) | 283 (+1)   | 560 (+2) | 32     | 0       | active   | CLEAN
 388s (6m28s) |    431s | OK    | 269 (+1)   | 255 (+1) | 284 (+1)   | 562 (+2) | 32     | 0       | active   | CLEAN
 390s (6m30s) |    434s | OK    | 270 (+1)   | 256 (+1) | 285 (+1)   | 564 (+2) | 32     | 0       | active   | CLEAN
 392s (6m32s) |    436s | OK    | 272 (+2)   | 258 (+2) | 287 (+2)   | 568 (+4) | 32     | 0       | active   | CLEAN
 394s (6m34s) |    438s | OK    | 273 (+1)   | 259 (+1) | 288 (+1)   | 570 (+2) | 32     | 0       | active   | CLEAN
 397s (6m37s) |    440s | OK    | 274 (+1)   | 260 (+1) | 289 (+1)   | 572 (+2) | 32     | 0       | active   | CLEAN
 399s (6m39s) |    443s | OK    | 275 (+1)   | 261 (+1) | 290 (+1)   | 574 (+2) | 32     | 0       | active   | CLEAN
 401s (6m41s) |    445s | OK    | 276 (+1)   | 262 (+1) | 291 (+1)   | 576 (+2) | 32     | 0       | active   | CLEAN
 404s (6m44s) |    448s | OK    | 277 (+1)   | 263 (+1) | 292 (+1)   | 578 (+2) | 32     | 0       | active   | CLEAN
 406s (6m46s) |    450s | OK    | 278 (+1)   | 264 (+1) | 293 (+1)   | 580 (+2) | 32     | 0       | active   | CLEAN
 408s (6m48s) |    452s | OK    | 280 (+2)   | 266 (+2) | 295 (+2)   | 584 (+4) | 32     | 0       | active   | CLEAN
 411s (6m51s) |    454s | OK    | 281 (+1)   | 267 (+1) | 296 (+1)   | 586 (+2) | 32     | 0       | active   | CLEAN
 413s (6m53s) |    457s | OK    | 282 (+1)   | 268 (+1) | 297 (+1)   | 588 (+2) | 32     | 0       | active   | CLEAN
 415s (6m55s) |    459s | OK    | 283 (+1)   | 269 (+1) | 298 (+1)   | 590 (+2) | 32     | 0       | active   | CLEAN
 418s (6m58s) |    461s | OK    | 284 (+1)   | 270 (+1) | 299 (+1)   | 592 (+2) | 32     | 0       | active   | CLEAN
 420s (7m00s) |    464s | OK    | 285 (+1)   | 271 (+1) | 300 (+1)   | 594 (+2) | 32     | 0       | active   | CLEAN
 422s (7m02s) |    466s | OK    | 286 (+1)   | 272 (+1) | 301 (+1)   | 596 (+2) | 32     | 0       | active   | CLEAN
 424s (7m04s) |    468s | OK    | 288 (+2)   | 274 (+2) | 303 (+2)   | 600 (+4) | 32     | 0       | active   | CLEAN
 427s (7m07s) |    471s | OK    | 292 (+4)   | 277 (+3) | 307 (+4)   | 608 (+8) | 32     | 0       | active   | CLEAN
 429s (7m09s) |    473s | OK    | 294 (+2)   | 279 (+2) | 309 (+2)   | 612 (+4) | 32     | 0       | active   | CLEAN
 431s (7m11s) |    475s | OK    | 295 (+1)   | 280 (+1) | 310 (+1)   | 614 (+2) | 32     | 0       | active   | CLEAN
 434s (7m14s) |    477s | OK    | 296 (+1)   | 281 (+1) | 311 (+1)   | 616 (+2) | 32     | 0       | active   | CLEAN
 436s (7m16s) |    480s | OK    | 297 (+1)   | 282 (+1) | 312 (+1)   | 618 (+2) | 32     | 0       | active   | CLEAN
 438s (7m18s) |    482s | OK    | 299 (+2)   | 284 (+2) | 314 (+2)   | 622 (+4) | 32     | 0       | active   | CLEAN
 441s (7m21s) |    484s | OK    | 300 (+1)   | 285 (+1) | 315 (+1)   | 624 (+2) | 32     | 0       | active   | CLEAN
 443s (7m23s) |    487s | OK    | 302 (+2)   | 287 (+2) | 317 (+2)   | 628 (+4) | 32     | 0       | active   | CLEAN
 445s (7m25s) |    489s | OK    | 303 (+1)   | 288 (+1) | 318 (+1)   | 630 (+2) | 32     | 0       | active   | CLEAN
 447s (7m27s) |    491s | OK    | 304 (+1)   | 289 (+1) | 319 (+1)   | 632 (+2) | 32     | 0       | active   | CLEAN
 450s (7m30s) |    494s | OK    | 305 (+1)   | 290 (+1) | 320 (+1)   | 634 (+2) | 32     | 0       | active   | CLEAN
 452s (7m32s) |    496s | OK    | 306 (+1)   | 291 (+1) | 321 (+1)   | 636 (+2) | 32     | 0       | active   | CLEAN
 454s (7m34s) |    498s | OK    | 308 (+2)   | 293 (+2) | 323 (+2)   | 640 (+4) | 32     | 0       | active   | CLEAN
 457s (7m37s) |    500s | OK    | 309 (+1)   | 294 (+1) | 324 (+1)   | 642 (+2) | 32     | 0       | active   | CLEAN
 459s (7m39s) |    503s | OK    | 311 (+2)   | 296 (+2) | 326 (+2)   | 646 (+4) | 32     | 0       | active   | CLEAN
 461s (7m41s) |    505s | OK    | 312 (+1)   | 297 (+1) | 327 (+1)   | 648 (+2) | 32     | 0       | active   | CLEAN
 464s (7m44s) |    507s | OK    | 313 (+1)   | 298 (+1) | 328 (+1)   | 650 (+2) | 32     | 0       | active   | CLEAN
 466s (7m46s) |    510s | OK    | 314 (+1)   | 299 (+1) | 329 (+1)   | 652 (+2) | 32     | 0       | active   | CLEAN
 468s (7m48s) |    512s | OK    | 315 (+1)   | 300 (+1) | 330 (+1)   | 654 (+2) | 32     | 0       | active   | CLEAN
 471s (7m51s) |    514s | OK    | 317 (+2)   | 302 (+2) | 332 (+2)   | 658 (+4) | 32     | 0       | active   | CLEAN
 473s (7m53s) |    517s | OK    | 318 (+1)   | 303 (+1) | 333 (+1)   | 660 (+2) | 32     | 0       | active   | CLEAN
 475s (7m55s) |    519s | OK    | 319 (+1)   | 304 (+1) | 334 (+1)   | 663 (+3) | 32     | 0       | active   | CLEAN
 478s (7m58s) |    521s | OK    | 321 (+2)   | 306 (+2) | 336 (+2)   | 666 (+3) | 32     | 0       | active   | CLEAN
 480s (8m00s) |    524s | OK    | 322 (+1)   | 307 (+1) | 337 (+1)   | 668 (+2) | 32     | 0       | active   | CLEAN
 482s (8m02s) |    526s | OK    | 323 (+1)   | 308 (+1) | 338 (+1)   | 670 (+2) | 32     | 0       | active   | CLEAN
