timestamp,elapsed_s,uptime_s,ping,netdev_rx_pkt,netdev_tx_pkt,netdev_rx_bytes,netdev_tx_bytes,bam_dma_irq,bam_dmux_irq,rx_callbacks,rx_queued_buffers,rx_slots_submitted,rx_slots_free,rx_submit_failed,rx_last_cb_ms,runtime_status,wds_rx_ok,wds_tx_ok,wds_rx_drop,wds_tx_drop,modem_state,reg_state,packet_state,signal_quality,crash_info
1788893389,0,43.3,1,19,28,2250,2712,62,4,34,32,32,0,0,21,active,14,24,0,0,connected,home,attached,86,NONE
1788893391,2,45.7,1,22,31,2486,2984,68,4,37,32,32,0,0,12,active,17,25,0,0,connected,home,attached,86,NONE
1788893393,4,48.0,1,24,33,2654,3176,72,4,39,32,32,0,0,11,active,19,27,0,0,connected,home,attached,86,NONE
1788893396,6,50.3,1,25,34,2738,3272,74,4,40,32,32,0,0,12,active,20,28,0,0,connected,home,attached,86,NONE
1788893398,9,52.6,1,27,36,2906,3464,78,4,42,32,32,0,0,12,active,22,30,0,0,connected,home,attached,91,NONE
1788893400,11,54.9,1,28,37,2990,3560,80,4,43,32,32,0,0,11,active,23,31,0,0,connected,home,attached,91,NONE
1788893403,13,57.2,1,29,38,3074,3656,82,4,44,32,32,0,0,11,active,24,32,0,0,connected,home,attached,86,NONE
1788893405,16,59.5,1,30,39,3158,3752,84,4,45,32,32,0,0,14,active,25,33,0,0,connected,home,attached,86,NONE
1788893407,18,61.7,1,31,40,3242,3848,86,4,46,32,32,0,0,11,active,26,34,0,0,connected,home,attached,86,NONE
1788893409,20,64.0,1,32,41,3326,3944,88,4,47,32,32,0,0,11,active,27,35,0,0,connected,home,attached,86,NONE
1788893412,22,66.3,1,34,43,3494,4136,92,4,49,32,32,0,0,12,active,29,37,0,0,connected,home,attached,91,NONE
1788893414,25,68.6,1,35,44,3578,4232,94,4,50,32,32,0,0,11,active,30,38,0,0,connected,home,attached,91,NONE
1788893416,27,71.0,1,36,45,3662,4328,96,4,51,32,32,0,0,12,active,31,39,0,0,connected,home,attached,91,NONE
1788893419,29,73.3,1,37,46,3746,4424,98,4,52,32,32,0,0,12,active,32,40,0,0,connected,home,attached,91,NONE
1788893421,32,75.6,1,40,49,4002,4716,104,4,55,32,32,0,0,13,active,34,43,0,0,connected,home,attached,91,NONE
1788893423,34,78.0,1,43,52,4238,4988,110,4,58,32,32,0,0,12,active,37,45,0,0,connected,home,attached,91,NONE
1788893426,37,80.3,1,45,54,4406,5180,114,4,60,32,32,0,0,11,active,39,47,0,0,connected,home,attached,91,NONE
1788893428,39,82.6,1,47,56,4574,5372,118,4,62,32,32,0,0,13,active,41,49,0,0,connected,home,attached,91,NONE
1788893430,41,84.9,1,48,57,4658,5468,120,4,63,32,32,0,0,11,active,42,50,0,0,connected,home,attached,91,NONE
1788893433,43,87.2,1,49,58,4742,5564,122,4,64,32,32,0,0,12,active,43,51,0,0,connected,home,attached,91,NONE
1788893435,46,89.6,1,50,59,4826,5660,124,4,65,32,32,0,0,11,active,44,52,0,0,connected,home,attached,91,NONE
1788893437,48,91.9,1,51,60,4910,5756,126,4,66,32,32,0,0,13,active,45,53,0,0,connected,home,attached,91,NONE
1788893440,50,94.2,1,52,61,4994,5852,128,4,67,32,32,0,0,11,active,46,54,0,0,connected,home,attached,91,NONE
1788893442,53,96.5,1,53,63,5078,6044,131,4,69,32,32,0,0,2,active,48,56,0,0,connected,home,attached,91,NONE
1788893444,55,98.8,1,56,65,5330,6236,136,4,71,32,32,0,0,11,active,50,58,0,0,connected,home,attached,91,NONE
1788893446,57,101.1,1,57,66,5414,6332,138,4,72,32,32,0,0,12,active,51,59,0,0,connected,home,attached,96,NONE
1788893449,60,103.4,1,58,67,5498,6428,140,4,73,32,32,0,0,12,active,52,60,0,0,connected,home,attached,89,NONE
1788893451,62,105.8,1,59,68,5582,6524,142,4,74,32,32,0,0,12,active,53,61,0,0,connected,home,attached,89,NONE
1788893454,64,108.2,1,62,71,5838,6816,148,4,77,32,32,0,0,11,active,55,63,0,0,connected,home,attached,89,NONE
1788893456,67,110.5,1,65,74,6074,7088,154,4,80,32,32,0,0,11,active,58,66,0,0,connected,home,attached,89,NONE
1788893458,69,112.8,1,67,76,6242,7280,158,4,82,32,32,0,0,12,active,60,68,0,0,connected,home,attached,89,NONE
1788893461,71,115.2,1,68,77,6326,7376,160,4,83,32,32,0,0,11,active,61,69,0,0,connected,home,attached,89,NONE
1788893463,74,117.5,1,69,78,6410,7472,162,4,84,32,32,0,0,11,active,62,70,0,0,connected,home,attached,89,NONE
1788893465,76,119.9,1,70,79,6494,7568,164,4,85,32,32,0,0,13,active,63,71,0,0,connected,home,attached,89,NONE
1788893468,78,122.1,1,71,80,6578,7664,166,4,86,32,32,0,0,12,active,64,72,0,0,connected,home,attached,89,NONE
1788893470,81,124.5,1,72,81,6662,7760,168,4,87,32,32,0,0,10,active,65,73,0,0,connected,home,attached,89,NONE
1788893472,83,126.8,1,73,82,6746,7856,170,4,88,32,32,0,0,11,active,66,74,0,0,connected,home,attached,89,NONE
1788893474,85,129.1,1,75,84,6914,8048,174,4,90,32,32,0,0,11,active,68,76,0,0,connected,home,attached,89,NONE
1788893477,88,131.4,1,76,85,6998,8144,176,4,91,32,32,0,0,13,active,69,77,0,0,connected,home,attached,89,NONE
1788893479,90,133.7,1,77,86,7082,8240,178,4,92,32,32,0,0,12,active,70,78,0,0,connected,home,attached,89,NONE
1788893481,92,136.1,1,78,87,7166,8336,180,4,93,32,32,0,0,13,active,71,79,0,0,connected,home,attached,89,NONE
1788893484,95,138.4,1,79,88,7250,8432,182,4,94,32,32,0,0,12,active,72,80,0,0,connected,home,attached,89,NONE
1788893486,97,140.8,1,82,91,7506,8724,188,4,97,32,32,0,0,11,active,74,82,0,0,connected,home,attached,89,NONE
1788893488,99,143.1,1,86,95,7826,9092,196,4,101,32,32,0,0,13,active,78,86,0,0,connected,home,attached,89,NONE
1788893491,102,145.3,1,88,97,7994,9284,200,4,103,32,32,0,0,12,active,80,88,0,0,connected,home,attached,89,NONE
1788893493,104,147.7,1,89,98,8078,9380,202,4,104,32,32,0,0,12,active,81,89,0,0,connected,home,attached,89,NONE
1788893495,106,150.0,1,90,99,8162,9476,204,4,105,32,32,0,0,12,active,82,90,0,0,connected,home,attached,89,NONE
1788893498,109,152.3,1,91,100,8246,9572,206,4,106,32,32,0,0,15,active,83,91,0,0,connected,home,attached,86,NONE
1788893500,111,154.6,1,92,101,8330,9668,208,4,107,32,32,0,0,11,active,84,92,0,0,connected,home,attached,89,NONE
1788893502,113,157.0,1,93,102,8414,9764,210,4,108,32,32,0,0,11,active,85,93,0,0,connected,home,attached,89,NONE
1788893505,115,159.2,1,95,104,8582,9956,214,4,110,32,32,0,0,12,active,87,95,0,0,connected,home,attached,89,NONE
1788893507,118,161.6,1,97,106,8750,10148,218,4,112,32,32,0,0,11,active,89,97,0,0,connected,home,attached,89,NONE
1788893509,120,163.8,1,98,107,8834,10244,220,4,113,32,32,0,0,12,active,90,98,0,0,connected,home,attached,89,NONE
1788893511,122,166.1,1,99,108,8918,10340,222,4,114,32,32,0,0,14,active,91,99,0,0,connected,home,attached,89,NONE
1788893514,125,168.4,1,100,109,9002,10436,224,4,115,32,32,0,0,11,active,92,100,0,0,connected,home,attached,89,NONE
1788893516,127,170.7,1,101,110,9086,10532,226,4,116,32,32,0,0,11,active,93,101,0,0,connected,home,attached,86,NONE
1788893518,129,173.0,1,104,113,9342,10824,232,4,119,32,32,0,0,13,active,95,103,0,0,connected,home,attached,89,NONE
1788893521,132,175.3,1,107,116,9586,11104,238,4,122,32,32,0,0,11,active,98,106,0,0,connected,home,attached,84,NONE
1788893523,134,177.5,1,109,118,9746,11288,242,4,124,32,32,0,0,12,active,100,108,0,0,connected,home,attached,84,NONE
1788893525,136,179.8,1,111,120,9914,11480,246,4,126,32,32,0,0,11,active,102,110,0,0,connected,home,attached,84,NONE
1788893527,138,182.1,1,112,121,9998,11576,248,4,127,32,32,0,0,12,active,103,111,0,0,connected,home,attached,84,NONE
1788893530,141,184.4,1,113,122,10082,11672,250,4,128,32,32,0,0,12,active,104,112,0,0,connected,home,attached,84,NONE
1788893532,143,186.7,1,114,123,10166,11768,252,4,129,32,32,0,0,11,active,105,113,0,0,connected,home,attached,84,NONE
1788893534,145,189.0,1,116,125,10334,11960,256,4,131,32,32,0,0,9,active,107,115,0,0,connected,home,attached,84,NONE
1788893537,148,191.3,1,117,126,10418,12056,258,4,132,32,32,0,0,12,active,108,116,0,0,connected,home,attached,84,NONE
1788893539,150,193.6,1,118,127,10502,12152,260,4,133,32,32,0,0,12,active,109,117,0,0,connected,home,attached,84,NONE
1788893541,152,195.9,1,119,128,10586,12248,262,4,134,32,32,0,0,12,active,110,118,0,0,connected,home,attached,84,NONE
1788893544,154,198.2,1,121,130,10754,12440,266,4,136,32,32,0,0,11,active,112,120,0,0,connected,home,attached,84,NONE
1788893546,157,200.4,1,122,131,10838,12536,268,4,137,32,32,0,0,13,active,113,121,0,0,connected,home,attached,84,NONE
1788893548,159,202.8,1,123,132,10922,12632,270,4,138,32,32,0,0,12,active,114,122,0,0,connected,home,attached,84,NONE
1788893550,161,205.1,1,125,134,11090,12824,274,4,140,32,32,0,0,11,active,116,124,0,0,connected,home,attached,84,NONE
1788893553,164,207.3,1,129,138,11422,13204,282,4,144,32,32,0,0,11,active,119,127,0,0,connected,home,attached,89,NONE
1788893555,166,209.7,1,131,140,11582,13388,286,4,146,32,32,0,0,11,active,121,129,0,0,connected,home,attached,89,NONE
1788893557,168,212.0,1,132,141,11666,13484,288,4,147,32,32,0,0,11,active,122,130,0,0,connected,home,attached,89,NONE
1788893560,170,214.3,1,133,142,11750,13580,290,4,148,32,32,0,0,11,active,123,131,0,0,connected,home,attached,89,NONE
1788893562,173,216.6,1,135,144,11918,13772,294,4,150,32,32,0,0,11,active,125,133,0,0,connected,home,attached,89,NONE
1788893564,175,218.8,1,136,145,12002,13868,296,4,151,32,32,0,0,11,active,126,134,0,0,connected,home,attached,89,NONE
1788893567,177,221.1,1,138,147,12170,14060,300,4,153,32,32,0,0,11,active,128,136,0,0,connected,home,attached,84,NONE
1788893569,180,223.5,1,139,148,12254,14156,302,4,154,32,32,0,0,11,active,129,137,0,0,connected,home,attached,84,NONE
1788893571,182,225.8,1,140,149,12338,14252,304,4,155,32,32,0,0,12,active,130,138,0,0,connected,home,attached,89,NONE
1788893573,184,228.1,1,141,150,12422,14348,306,4,156,32,32,0,0,12,active,131,139,0,0,connected,home,attached,89,NONE
1788893576,187,230.5,1,142,151,12506,14444,308,4,157,32,32,0,0,11,active,132,140,0,0,connected,home,attached,84,NONE
1788893578,189,232.8,1,144,153,12674,14636,312,4,159,32,32,0,0,11,active,134,142,0,0,connected,home,attached,89,NONE
1788893580,191,235.1,1,145,154,12758,14732,314,4,160,32,32,0,0,11,active,135,143,0,0,connected,home,attached,89,NONE
1788893583,194,237.4,1,147,156,12926,14924,318,4,162,32,32,0,0,11,active,137,145,0,0,connected,home,attached,89,NONE
1788893585,196,239.6,1,151,160,13258,15304,326,4,166,32,32,0,0,12,active,140,148,0,0,connected,home,attached,89,NONE
1788893587,198,241.9,1,153,162,13418,15488,330,4,168,32,32,0,0,12,active,142,150,0,0,connected,home,attached,89,NONE
1788893590,200,244.3,1,154,163,13502,15584,332,4,169,32,32,0,0,12,active,143,151,0,0,connected,home,attached,89,NONE
1788893592,203,246.6,1,155,164,13586,15680,334,4,170,32,32,0,0,11,active,144,152,0,0,connected,home,attached,89,NONE
1788893594,205,249.0,1,157,166,13754,15872,338,4,172,32,32,0,0,11,active,146,154,0,0,connected,home,attached,89,NONE
1788893597,207,251.3,1,159,168,13922,16064,342,4,174,32,32,0,0,14,active,148,156,0,0,connected,home,attached,86,NONE
1788893599,210,253.6,1,160,169,14006,16160,344,4,175,32,32,0,0,11,active,149,157,0,0,connected,home,attached,89,NONE
1788893601,212,256.0,1,161,170,14090,16256,346,4,176,32,32,0,0,11,active,150,158,0,0,connected,home,attached,89,NONE
1788893604,214,258.2,1,162,171,14174,16352,348,4,177,32,32,0,0,11,active,151,159,0,0,connected,home,attached,89,NONE
1788893606,217,260.5,1,163,172,14258,16448,350,4,178,32,32,0,0,12,active,152,160,0,0,connected,home,attached,89,NONE
1788893608,219,262.8,1,164,173,14342,16544,352,4,179,32,32,0,0,11,active,153,161,0,0,connected,home,attached,89,NONE
1788893610,221,265.1,1,165,175,14426,16736,355,4,180,32,32,0,0,10,active,155,163,0,0,connected,home,attached,89,NONE
1788893613,224,267.4,1,168,177,14678,16928,360,4,183,32,32,0,0,12,active,157,165,0,0,connected,home,attached,89,NONE
1788893615,226,269.7,1,169,178,14762,17024,362,4,184,32,32,0,0,13,active,158,166,0,0,connected,home,attached,89,NONE
1788893617,228,272.0,1,172,181,15018,17316,368,4,187,32,32,0,0,11,active,160,168,0,0,connected,home,attached,89,NONE
1788893620,231,274.4,1,174,184,15178,17588,373,4,189,32,32,0,0,11,active,162,171,0,0,connected,home,attached,89,NONE
1788893622,233,276.6,1,176,185,15338,17684,376,4,191,32,32,0,0,12,active,164,172,0,0,connected,home,attached,86,NONE
1788893624,235,279.0,1,177,186,15422,17780,378,4,192,32,32,0,0,11,active,165,173,0,0,connected,home,attached,89,NONE
1788893627,238,281.2,1,178,187,15506,17876,380,4,193,32,32,0,0,11,active,166,174,0,0,connected,home,attached,84,NONE
1788893629,240,283.5,1,180,189,15674,18068,384,4,195,32,32,0,0,12,active,168,176,0,0,connected,home,attached,84,NONE
1788893631,242,285.9,1,181,190,15758,18164,386,4,196,32,32,0,0,11,active,169,177,0,0,connected,home,attached,89,NONE
1788893634,244,288.2,1,182,191,15842,18260,388,4,197,32,32,0,0,12,active,170,178,0,0,connected,home,attached,89,NONE
1788893636,247,290.5,1,183,192,15926,18356,390,4,198,32,32,0,0,11,active,171,179,0,0,connected,home,attached,83,NONE
1788893638,249,292.8,1,184,193,16010,18452,392,4,199,32,32,0,0,12,active,172,180,0,0,connected,home,attached,83,NONE
1788893640,251,295.1,1,185,194,16094,18548,394,4,200,32,32,0,0,11,active,173,181,0,0,connected,home,attached,89,NONE
1788893643,254,297.4,1,187,196,16262,18740,398,4,202,32,32,0,0,13,active,175,183,0,0,connected,home,attached,89,NONE
1788893645,256,299.8,1,189,198,16430,18932,402,4,204,32,32,0,0,12,active,177,185,0,0,connected,home,attached,89,NONE
1788893647,258,302.1,1,190,199,16514,19028,404,4,205,32,32,0,0,12,active,178,186,0,0,connected,home,attached,89,NONE
1788893650,261,304.4,1,191,200,16598,19124,406,4,206,32,32,0,0,13,active,179,187,0,0,connected,home,attached,89,NONE
1788893652,263,306.7,1,192,201,16682,19220,408,4,207,32,32,0,0,11,active,180,188,0,0,connected,home,attached,89,NONE
1788893654,265,309.0,1,193,202,16766,19316,410,4,208,32,32,0,0,13,active,181,189,0,0,connected,home,attached,89,NONE
1788893657,268,311.4,1,194,203,16850,19412,412,4,209,32,32,0,0,12,active,182,190,0,0,connected,home,attached,86,NONE
1788893659,270,313.7,1,196,205,17018,19604,416,4,211,32,32,0,0,12,active,184,192,0,0,connected,home,attached,89,NONE
1788893661,272,316.1,1,198,207,17186,19796,420,4,213,32,32,0,0,11,active,186,194,0,0,connected,home,attached,89,NONE
1788893664,275,318.3,1,199,208,17270,19892,422,4,214,32,32,0,0,12,active,187,195,0,0,connected,home,attached,89,NONE
1788893666,277,320.6,1,200,209,17354,19988,424,4,215,32,32,0,0,11,active,188,196,0,0,connected,home,attached,89,NONE
1788893668,279,322.9,1,201,210,17438,20084,426,4,216,32,32,0,0,11,active,189,197,0,0,connected,home,attached,89,NONE
1788893671,281,325.2,1,202,211,17522,20180,428,4,217,32,32,0,0,13,active,190,198,0,0,connected,home,attached,86,NONE
1788893673,284,327.5,1,203,212,17606,20276,430,4,218,32,32,0,0,12,active,191,199,0,0,connected,home,attached,86,NONE
1788893675,286,329.7,1,205,214,17774,20468,434,4,220,32,32,0,0,12,active,193,201,0,0,connected,home,attached,86,NONE
1788893677,288,332.1,1,206,215,17858,20564,436,4,221,32,32,0,0,12,active,194,202,0,0,connected,home,attached,86,NONE
1788893680,291,334.3,1,208,217,18026,20756,440,4,223,32,32,0,0,11,active,196,204,0,0,connected,home,attached,89,NONE
1788893682,293,336.6,1,211,220,18282,21048,446,4,226,32,32,0,0,11,active,198,206,0,0,connected,home,attached,89,NONE
1788893684,295,338.9,1,214,223,18518,21320,452,4,229,32,32,0,0,12,active,201,209,0,0,connected,home,attached,89,NONE
1788893687,297,341.2,1,215,224,18602,21416,454,4,230,32,32,0,0,11,active,202,210,0,0,connected,home,attached,83,NONE
1788893689,300,343.5,1,217,226,18770,21608,458,4,232,32,32,0,0,11,active,204,212,0,0,connected,home,attached,88,NONE
1788893691,302,345.8,1,218,227,18854,21704,460,4,233,32,32,0,0,12,active,205,213,0,0,connected,home,attached,88,NONE
1788893694,304,348.2,1,219,228,18938,21800,462,4,234,32,32,0,0,13,active,206,214,0,0,connected,home,attached,88,NONE
1788893696,307,350.5,1,221,230,19106,21992,466,4,236,32,32,0,0,11,active,208,216,0,0,connected,home,attached,84,NONE
1788893698,309,352.7,1,222,231,19190,22088,468,4,237,32,32,0,0,11,active,209,217,0,0,connected,home,attached,84,NONE
1788893700,311,355.0,1,223,232,19274,22184,470,4,238,32,32,0,0,11,active,210,218,0,0,connected,home,attached,84,NONE
1788893703,314,357.4,1,224,233,19358,22280,472,4,239,32,32,0,0,12,active,211,219,0,0,connected,home,attached,89,NONE
1788893705,316,359.7,1,226,235,19526,22472,476,4,241,32,32,0,0,13,active,213,221,0,0,connected,home,attached,89,NONE
1788893707,318,362.1,1,227,236,19610,22568,478,4,242,32,32,0,0,12,active,214,222,0,0,connected,home,attached,89,NONE
1788893710,321,364.4,1,228,237,19694,22664,480,4,243,32,32,0,0,13,active,215,223,0,0,connected,home,attached,89,NONE
1788893712,323,366.7,1,229,239,19778,22856,483,4,245,32,32,0,0,1,active,217,225,0,0,connected,home,attached,89,NONE
1788893714,325,369.1,1,231,240,19946,22952,486,4,246,32,32,0,0,12,active,218,226,0,0,connected,home,attached,89,NONE
1788893717,328,371.3,1,232,241,20030,23048,488,4,247,32,32,0,0,11,active,219,227,0,0,connected,home,attached,89,NONE
1788893719,330,373.6,1,233,242,20114,23144,490,4,248,32,32,0,0,12,active,220,228,0,0,connected,home,attached,89,NONE
1788893721,332,376.0,1,235,244,20282,23336,494,4,250,32,32,0,0,11,active,222,230,0,0,connected,home,attached,86,NONE
1788893724,334,378.2,1,236,245,20366,23432,496,4,251,32,32,0,0,11,active,223,231,0,0,connected,home,attached,91,NONE
1788893726,337,380.6,1,237,246,20450,23528,498,4,252,32,32,0,0,11,active,224,232,0,0,connected,home,attached,84,NONE
1788893728,339,382.9,1,238,247,20534,23624,500,4,253,32,32,0,0,12,active,225,233,0,0,connected,home,attached,89,NONE
1788893731,341,385.2,1,240,249,20702,23816,504,4,255,32,32,0,0,11,active,227,235,0,0,connected,home,attached,89,NONE
1788893733,344,387.5,1,241,250,20786,23912,506,4,256,32,32,0,0,11,active,228,236,0,0,connected,home,attached,89,NONE
1788893735,346,389.8,1,243,252,20954,24104,510,4,258,32,32,0,0,12,active,230,238,0,0,connected,home,attached,89,NONE
1788893737,348,392.1,1,244,253,21038,24200,512,4,259,32,32,0,0,12,active,231,239,0,0,connected,home,attached,89,NONE
1788893740,351,394.4,1,245,254,21122,24296,514,4,260,32,32,0,0,12,active,232,240,0,0,connected,home,attached,89,NONE
1788893742,353,396.8,1,246,255,21206,24392,516,4,261,32,32,0,0,12,active,233,241,0,0,connected,home,attached,89,NONE
1788893744,355,399.1,1,247,256,21290,24488,518,4,262,32,32,0,0,12,active,234,242,0,0,connected,home,attached,89,NONE
1788893747,358,401.4,1,249,258,21458,24680,522,4,264,32,32,0,0,11,active,236,244,0,0,connected,home,attached,89,NONE
1788893749,360,403.7,1,251,260,21638,24884,526,4,266,32,32,0,0,11,active,237,245,0,0,connected,home,attached,89,NONE
1788893751,362,406.0,1,256,265,22034,25340,536,4,271,32,32,0,0,11,active,242,250,0,0,connected,home,attached,89,NONE
1788893754,365,408.3,1,257,266,22118,25436,538,4,272,32,32,0,0,13,active,243,251,0,0,connected,home,attached,89,NONE
1788893756,367,410.6,1,258,267,22202,25532,540,4,273,32,32,0,0,12,active,244,252,0,0,connected,home,attached,89,NONE
1788893758,369,412.9,1,259,268,22286,25628,542,4,274,32,32,0,0,12,active,245,253,0,0,connected,home,attached,89,NONE
1788893761,371,415.2,1,260,269,22370,25724,544,4,275,32,32,0,0,12,active,246,254,0,0,connected,home,attached,89,NONE
1788893763,374,417.5,1,261,270,22454,25820,546,4,276,32,32,0,0,11,active,247,255,0,0,connected,home,attached,89,NONE
1788893765,376,419.7,1,263,272,22622,26012,550,4,278,32,32,0,0,11,active,249,257,0,0,connected,home,attached,89,NONE
1788893767,378,422.0,1,265,274,22790,26204,554,4,280,32,32,0,0,11,active,251,259,0,0,connected,home,attached,86,NONE
1788893770,381,424.3,1,266,275,22874,26300,556,4,281,32,32,0,0,14,active,252,260,0,0,connected,home,attached,86,NONE
1788893772,383,426.7,1,267,276,22958,26396,558,4,282,32,32,0,0,11,active,253,261,0,0,connected,home,attached,86,NONE
1788893774,385,428.9,1,268,277,23042,26492,560,4,283,32,32,0,0,12,active,254,262,0,0,connected,home,attached,88,NONE
1788893777,388,431.3,1,269,278,23126,26588,562,4,284,32,32,0,0,12,active,255,263,0,0,connected,home,attached,88,NONE
1788893779,390,433.6,1,270,279,23210,26684,564,4,285,32,32,0,0,12,active,256,264,0,0,connected,home,attached,88,NONE
1788893781,392,435.8,1,272,281,23378,26876,568,4,287,32,32,0,0,10,active,258,266,0,0,connected,home,attached,83,NONE
1788893784,394,438.2,1,273,282,23462,26972,570,4,288,32,32,0,0,11,active,259,267,0,0,connected,home,attached,83,NONE
1788893786,397,440.5,1,274,283,23546,27068,572,4,289,32,32,0,0,12,active,260,268,0,0,connected,home,attached,83,NONE
1788893788,399,442.8,1,275,284,23630,27164,574,4,290,32,32,0,0,11,active,261,269,0,0,connected,home,attached,83,NONE
1788893791,401,445.2,1,276,285,23714,27260,576,4,291,32,32,0,0,12,active,262,270,0,0,connected,home,attached,83,NONE
1788893793,404,447.6,1,277,286,23798,27356,578,4,292,32,32,0,0,11,active,263,271,0,0,connected,home,attached,89,NONE
1788893795,406,449.9,1,278,287,23882,27452,580,4,293,32,32,0,0,12,active,264,272,0,0,connected,home,attached,89,NONE
1788893798,408,452.2,1,280,289,24050,27644,584,4,295,32,32,0,0,11,active,266,274,0,0,connected,home,attached,89,NONE
1788893800,411,454.5,1,281,290,24134,27740,586,4,296,32,32,0,0,11,active,267,275,0,0,connected,home,attached,89,NONE
1788893802,413,456.8,1,282,291,24218,27836,588,4,297,32,32,0,0,11,active,268,276,0,0,connected,home,attached,89,NONE
1788893804,415,459.1,1,283,292,24302,27932,590,4,298,32,32,0,0,12,active,269,277,0,0,connected,home,attached,89,NONE
1788893807,418,461.4,1,284,293,24386,28028,592,4,299,32,32,0,0,12,active,270,278,0,0,connected,home,attached,84,NONE
1788893809,420,463.7,1,285,294,24470,28124,594,4,300,32,32,0,0,11,active,271,279,0,0,connected,home,attached,91,NONE
1788893811,422,465.9,1,286,295,24554,28220,596,4,301,32,32,0,0,11,active,272,280,0,0,connected,home,attached,91,NONE
1788893814,424,468.3,1,288,297,24722,28412,600,4,303,32,32,0,0,11,active,274,283,0,0,connected,home,attached,91,NONE
1788893816,427,470.5,1,292,301,25054,28792,608,4,307,32,32,0,0,11,active,277,285,0,0,connected,home,attached,91,NONE
1788893818,429,472.8,1,294,303,25214,28976,612,4,309,32,32,0,0,11,active,279,287,0,0,connected,home,attached,91,NONE
1788893820,431,475.1,1,295,304,25298,29072,614,4,310,32,32,0,0,12,active,280,288,0,0,connected,home,attached,84,NONE
1788893823,434,477.4,1,296,305,25382,29168,616,4,311,32,32,0,0,12,active,281,289,0,0,connected,home,attached,84,NONE
1788893825,436,479.7,1,297,306,25466,29264,618,4,312,32,32,0,0,12,active,282,290,0,0,connected,home,attached,88,NONE
1788893827,438,482.0,1,299,308,25634,29456,622,4,314,32,32,0,0,12,active,284,292,0,0,connected,home,attached,88,NONE
1788893830,441,484.3,1,300,309,25718,29552,624,4,315,32,32,0,0,16,active,285,293,0,0,connected,home,attached,84,NONE
1788893832,443,486.6,1,302,311,25886,29744,628,4,317,32,32,0,0,11,active,287,295,0,0,connected,home,attached,84,NONE
1788893834,445,488.9,1,303,312,25970,29840,630,4,318,32,32,0,0,11,active,288,296,0,0,connected,home,attached,91,NONE
1788893837,447,491.2,1,304,313,26054,29936,632,4,319,32,32,0,0,11,active,289,297,0,0,connected,home,attached,86,NONE
1788893839,450,493.6,1,305,314,26138,30032,634,4,320,32,32,0,0,12,active,290,298,0,0,connected,home,attached,86,NONE
1788893841,452,495.9,1,306,315,26222,30128,636,4,321,32,32,0,0,12,active,291,299,0,0,connected,home,attached,86,NONE
1788893844,454,498.2,1,308,317,26390,30320,640,4,323,32,32,0,0,13,active,293,301,0,0,connected,home,attached,89,NONE
1788893846,457,500.5,1,309,318,26474,30416,642,4,324,32,32,0,0,12,active,294,302,0,0,connected,home,attached,86,NONE
1788893848,459,502.9,1,311,320,26642,30608,646,4,326,32,32,0,0,11,active,296,304,0,0,connected,home,attached,89,NONE
1788893851,461,505.1,1,312,321,26726,30704,648,4,327,32,32,0,0,12,active,297,305,0,0,connected,home,attached,89,NONE
